id,product_id,tag_id
10400,orora:10013705,1037807
10401,orora:10013705,1000319
10402,titicaca:10016020,1013412
10403,titicaca:10016020,1011173
10404,titicaca:10016020,1013797
10405,titicaca:10016020,1000878
10406,titicaca:10016020,1004015
10407,titicaca:10016020,1003441
10408,titicaca:10016020,1002995
10409,titicaca:10016020,1016407
10410,titicaca:10016020,1016410
10411,titicaca:10016020,1004539
10412,titicaca:10016020,1029949
10413,lamaisoncarree:10014026,1013412
10414,lamaisoncarree:10014026,1016424
10415,lamaisoncarree:10014026,1019465
10416,lamaisoncarree:10014026,1000884
10417,lamaisoncarree:10014026,1000885
10418,lamaisoncarree:10014026,1000319
10419,mimunosato:10000686,1000320
10420,mimunosato:10000686,1019465
10421,mimunosato:10000686,1000873
10422,mimunosato:10000686,1000877
10423,mimunosato:10000686,1004015
10424,mimunosato:10000686,1016403
10425,mimunosato:10000686,1002995
10426,mimunosato:10000686,1000886
10427,mimunosato:10000686,1000319
10428,auc-vector:18953806,1002528
10429,auc-vector:18953806,1003782
10430,auc-vector:18953806,1003435
10431,auc-vector:18953806,1000881
10432,auc-vector:18953806,1003674
10433,auc-vector:18953806,1000318
10434,aqueen:11249607,1003782
10435,aqueen:11249607,1000876
10436,aqueen:11249607,1037807
10437,aqueen:11249607,1002995
10438,aqueen:11249607,1016403
10439,mimunosato:10005012,1000320
10440,mimunosato:10005012,1019465
10441,mimunosato:10005012,1000873
10442,mimunosato:10005012,1000877
10443,mimunosato:10005012,1004015
10444,mimunosato:10005012,1016403
10445,mimunosato:10005012,1000886
10446,mimunosato:10005012,1000319
10447,mimunosato:10005024,1000320
10448,mimunosato:10005024,1019465
10449,mimunosato:10005024,1000873
10450,mimunosato:10005024,1000877
10451,mimunosato:10005024,1004015
10452,mimunosato:10005024,1000881
10453,mimunosato:10005024,1016403
10454,mimunosato:10005024,1000886
10455,mimunosato:10005024,1000319
10456,orientalwind:10003935,1026113
10457,orientalwind:10003935,1013796
10458,orientalwind:10003935,1013797
10459,orientalwind:10003935,1016422
10460,orientalwind:10003935,1016423
10461,orientalwind:10003935,1016424
10462,orientalwind:10003935,1003782
10463,orientalwind:10003935,1000878
10464,orientalwind:10003935,1000318
10465,orientalwind:10003935,1016403
10466,orientalwind:10003935,1016405
10467,orientalwind:10003935,1016411
10468,orientalwind:10003935,1000317
10469,orientalwind:10003935,1016414
10470,orientalwind:10003935,1016415
10471,jocosa:10013664,1016453
10472,jocosa:10013664,1003674
10473,jocosa:10013664,1013412
10474,jocosa:10013664,1013797
10475,jocosa:10013664,1013796
10476,jocosa:10013664,1000873
10477,jocosa:10013664,1013424
10478,jocosa:10013664,1003441
10479,jocosa:10013664,1013425
10480,jocosa:10013664,1000886
10481,jocosa:10013664,1029949
10482,jocosa:10013664,1016403
10483,jocosa:10013664,1016409
10484,jocosa:10013664,1008859
10485,jocosa:10013664,1008860
10486,jocosa:10013664,1016414
10487,jocosa:10013664,1016415
10488,jocosa:10013664,1016418
10489,jocosa:10013664,1011173
10490,jocosa:10013664,1016422
10491,jocosa:10013664,1002995
10492,k-planet24:10029175,1000886
10493,k-planet24:10029175,1007662
10494,stylife:14198889,1003434
10495,stylife:14198889,1002030
10496,stylife:14198889,1000881
10497,stylife:14198889,1002995
10498,stylife:14198889,1000886
10499,gum-syrup:10000017,1003441
10500,auc-vector:19418800,1002560
10501,auc-vector:19418800,1005801
10502,auc-vector:19418800,1003435
10503,auc-vector:19418800,1000886
10504,auc-vector:19418800,1003674
10505,auc-vector:19418800,1000319
10506,locondo:11845794,1003441
10507,locondo:11845794,1002995
10508,locondo:11845794,1000873
10509,garageshop:10050771,1000320
10510,garageshop:10050771,1003782
10511,garageshop:10050771,1003783
10512,garageshop:10050771,1003434
10513,garageshop:10050771,1000319
10514,ootsuki:10000108,1013796
10515,ootsuki:10000108,1013797
10516,ootsuki:10000108,1013798
10517,ootsuki:10000108,1013799
10518,ootsuki:10000108,1000873
10519,ootsuki:10000108,1003434
10520,ootsuki:10000108,1002995
10521,ootsuki:10000108,1029949
10522,page-to-sell-a-used:10571030,1000903
10523,page-to-sell-a-used:10571030,1000873
10524,page-to-sell-a-used:10571030,1003786
10525,page-to-sell-a-used:10571030,1000877
10526,page-to-sell-a-used:10571030,1000886
10527,page-to-sell-a-used:10571030,1003674
10528,nano-universe:10091809,1038528
10529,nano-universe:10091809,1002215
10530,nano-universe:10091809,1000873
10531,nano-universe:10091809,1003434
10532,nano-universe:10091809,1004015
10533,nano-universe:10091809,1002995
10534,nano-universe:10091809,1000884
10535,vallero:10001095,1003435
10536,vallero:10001095,1000885
10537,vallero:10001095,1000903
10538,eurobrand:10222145,1003435
10539,eurobrand:10222145,1002636
10540,eurobrand:10222145,1000886
10541,ebisustore:10000443,1013796
10542,ebisustore:10000443,1013797
10543,ebisustore:10000443,1003782
10544,ebisustore:10000443,1000903
10545,ebisustore:10000443,1039853
10546,ebisustore:10000443,1013746
10547,ebisustore:10000443,1003674
10548,jumblestore:28154692,1002048
10549,jumblestore:28154692,1000873
10550,jumblestore:28154692,1003434
10551,vectorpremium:17545050,1038530
10552,vectorpremium:17545050,1000903
10553,vectorpremium:17545050,1024553
10554,vectorpremium:17545050,1003434
10555,vectorpremium:17545050,1000886
10556,vectorpremium:17545050,1000319
10557,grams-shop:10988176,1003790
10558,grams-shop:10988176,1000883
10559,grams-shop:10988176,1003673
10560,grams-shop:10988176,1003674
10561,grams-shop:10988176,1029949
10562,frontop:11835501,1038528
10563,frontop:11835501,1013797
10564,frontop:11835501,1000902
10565,frontop:11835501,1000873
10566,frontop:11835501,1000905
10567,frontop:11835501,1002995
10568,smileshop2525:10009275,1013796
10569,smileshop2525:10009275,1000873
10570,smileshop2525:10009275,1039853
10571,smileshop2525:10009275,1003674
10572,smileshop2525:10009275,1029949
10573,jumblestore:26724865,1021702
10574,brankasta:10187993,1000905
10575,brankasta:10187993,1003674
10576,brankasta:10187993,1003435
10577,brankasta:10187993,1000876
10578,vectorpremium:17401538,1000902
10579,vectorpremium:17401538,1001992
10580,vectorpremium:17401538,1005801
10581,vectorpremium:17401538,1003434
10582,vectorpremium:17401538,1000876
10583,vectorpremium:17401538,1003443
10584,vectorpremium:17401538,1000319
10585,page-to-sell-a-used:10470949,1023127
10586,page-to-sell-a-used:10470949,1003674
10587,page-to-sell-a-used:10470949,1000878
10588,page-to-sell-a-used:10470949,1000903
10589,daitokka:11845241,1002400
10590,daitokka:11845241,1019010
10591,daitokka:11845241,1000903
10592,daitokka:11845241,1003435
10593,daitokka:11845241,1003436
10594,daitokka:11845241,1000878
10595,daitokka:11845241,1003674
10596,elenef-japan:10010146,1013412
10597,elenef-japan:10010146,1003782
10598,elenef-japan:10010146,1000903
10599,elenef-japan:10010146,1002986
10600,elenef-japan:10010146,1000878
10601,elenef-japan:10010146,1003438
10602,elenef-japan:10010146,1000881
10603,elenef-japan:10010146,1002995
10604,elenef-japan:10010146,1000883
10605,vectorpremium:17406647,1002242
10606,vectorpremium:17406647,1000903
10607,vectorpremium:17406647,1000878
10608,vectorpremium:17406647,1003439
10609,vectorpremium:17406647,1000319
10610,auc-vector:19094304,1022048
10611,auc-vector:19094304,1003782
10612,auc-vector:19094304,1000878
10613,auc-vector:19094304,1003674
10614,auc-vector:19094304,1000319
10615,hashbaby:10007347,1000320
10616,hashbaby:10007347,1011173
10617,hashbaby:10007347,1000875
10618,hashbaby:10007347,1013424
10619,hashbaby:10007347,1003441
10620,hashbaby:10007347,1000882
10621,hashbaby:10007347,1002995
10622,hashbaby:10007347,1000884
10623,hashbaby:10007347,1000885
10624,hashbaby:10007347,1005530
10625,hashbaby:10007347,1029949
10626,hashbaby:10007347,1000319
10627,k-planet24:10067636,1003782
10628,k-planet24:10067636,1000876
10629,k-planet24:10067636,1002995
10630,k-planet24:10067636,1000885
10631,k-planet24:10067636,1000886
10632,auc-gakuseihuku:10002957,1000320
10633,auc-gakuseihuku:10002957,1011173
10634,auc-gakuseihuku:10002957,1000903
10635,auc-gakuseihuku:10002957,1000873
10636,auc-gakuseihuku:10002957,1003434
10637,auc-gakuseihuku:10002957,1005803
10638,auc-gakuseihuku:10002957,1003438
10639,auc-gakuseihuku:10002957,1000878
10640,auc-gakuseihuku:10002957,1013424
10641,auc-gakuseihuku:10002957,1013425
10642,auc-gakuseihuku:10002957,1000881
10643,auc-gakuseihuku:10002957,1004015
10644,auc-gakuseihuku:10002957,1001534
10645,auc-gakuseihuku:10002957,1001689
10646,auc-gakuseihuku:10002957,1000318
10647,auc-gakuseihuku:10002957,1000319
10648,parasugar:10011726,1000875
10649,parasugar:10011726,1013797
10650,sotenco:11286543,1003441
10651,sotenco:11286543,1000905
10652,page-to-sell-a-used:10538023,1018184
10653,page-to-sell-a-used:10538023,1003674
10654,page-to-sell-a-used:10538023,1000903
10655,plays23:10002436,1003435
10656,plays23:10002436,1039853
10657,plays23:10002436,1000878
10658,plays23:10002436,1000881
10659,plays23:10002436,1000886
10660,auc-vector:19363974,1017953
10661,auc-vector:19363974,1000903
10662,auc-vector:19363974,1000873
10663,auc-vector:19363974,1003435
10664,auc-vector:19363974,1003788
10665,auc-vector:19363974,1003436
10666,auc-vector:19363974,1003674
10667,auc-vector:19363974,1000319
10668,bellis:10019597,1000903
10669,bellis:10019597,1016234
10670,bellis:10019597,1000883
10671,bellis:10019597,1001945
10672,bellis:10019597,1003674
10673,bellis:10019597,1000318
10674,vectorpremium:17187801,1002176
10675,vectorpremium:17187801,1002179
10676,vectorpremium:17187801,1003782
10677,vectorpremium:17187801,1000903
10678,vectorpremium:17187801,1003435
10679,vectorpremium:17187801,1000883
10680,vectorpremium:17187801,1003674
10681,vectorpremium:17187801,1000318
10682,locondo:12479813,1022345
10683,locondo:12479813,1003673
10684,locondo:12479813,1000885
10685,auc-vector:19032701,1038529
10686,auc-vector:19032701,1002057
10687,auc-vector:19032701,1003434
10688,auc-vector:19032701,1004015
10689,auc-vector:19032701,1003674
10690,auc-vector:19032701,1000319
10691,sangashoes:36704362,1000873
10692,anbientoshop:10002770,1003674
10693,anbientoshop:10002770,1013797
10694,anbientoshop:10002770,1013796
10695,anbientoshop:10002770,1029949
10696,courage-store:15238034,1024937
10697,courage-store:15238034,1000885
10698,aloha-smile:10003154,1003785
10699,aloha-smile:10003154,1003674
10700,aloha-smile:10003154,1029949
10701,aloha-smile:10003154,1003782
10702,page-to-sell-a-used:10628153,1003786
10703,page-to-sell-a-used:10628153,1004015
10704,tokyoalice:10078598,1016416
10705,tokyoalice:10078598,1038530
10706,tokyoalice:10078598,1016420
10707,tokyoalice:10078598,1003786
10708,tokyoalice:10078598,1000882
10709,tokyoalice:10078598,1016405
10710,tokyoalice:10078598,1000886
10711,jumblestore:25737783,1004015
10712,jumblestore:25737783,1003436
10713,jumblestore:25737783,1003782
10714,jumblestore:25737783,1002391
10715,kind-u:12903348,1000873
10716,kind-u:12903348,1002650
10717,kind-u:12903348,1007658
10718,kind-u:12903348,1000319
10719,locondo:12442722,1002995
10720,locondo:12442722,1000878
10721,vectorpremium:17515183,1001945
10722,vectorpremium:17515183,1000319
10723,unfinish-store:10000216,1000320
10724,unfinish-store:10000216,1038528
10725,unfinish-store:10000216,1013412
10726,unfinish-store:10000216,1013796
10727,unfinish-store:10000216,1013798
10728,unfinish-store:10000216,1001535
10729,unfinish-store:10000216,1003782
10730,unfinish-store:10000216,1000878
10731,unfinish-store:10000216,1000883
10732,unfinish-store:10000216,1000886
10733,unfinish-store:10000216,1001534
10734,unfinish-store:10000216,1016409
10735,unfinish-store:10000216,1009082
10736,unfinish-store:10000216,1016411
10737,unfinish-store:10000216,1029949
10738,unfinish-store:10000216,1000318
10739,unfinish-store:10000216,1000319
10740,grams-shop:11037604,1038530
10741,grams-shop:11037604,1003435
10742,elenef-japan:10010439,1000320
10743,elenef-japan:10010439,1016413
10744,elenef-japan:10010439,1002980
10745,elenef-japan:10010439,1002982
10746,elenef-japan:10010439,1003782
10747,elenef-japan:10010439,1002984
10748,elenef-japan:10010439,1000873
10749,elenef-japan:10010439,1000881
10750,elenef-japan:10010439,1000884
10751,elenef-japan:10010439,1000886
10752,elenef-japan:10010439,1016061
10753,elenef-japan:10010439,1003674
10754,elenef-japan:10010439,1029949
10755,elenef-japan:10010439,1001534
10756,elenef-japan:10010439,1000319
10757,lilirena:10007797,1013412
10758,lilirena:10007797,1013797
10759,lilirena:10007797,1013798
10760,lilirena:10007797,1013796
10761,lilirena:10007797,1013799
10762,lilirena:10007797,1016423
10763,lilirena:10007797,1007658
10764,lilirena:10007797,1029949
10765,lilirena:10007797,1000886
10766,lilirena:10007797,1016409
10767,lilirena:10007797,1016411
10768,lilirena:10007797,1016413
10769,lilirena:10007797,1016414
10770,lilirena:10007797,1016415
10771,auc-samedi-dimanche:10024720,1003441
10772,auc-samedi-dimanche:10024720,1000886
10773,auc-samedi-dimanche:10024720,1000878
10774,suzume-tkkg:10000028,1038530
10775,suzume-tkkg:10000028,1013796
10776,suzume-tkkg:10000028,1003782
10777,suzume-tkkg:10000028,1003434
10778,suzume-tkkg:10000028,1039853
10779,suzume-tkkg:10000028,1003439
10780,suzume-tkkg:10000028,1013746
10781,suzume-tkkg:10000028,1029949
10782,yosoiki:10000317,1000320
10783,yosoiki:10000317,1013796
10784,yosoiki:10000317,1013797
10785,yosoiki:10000317,1031910
10786,yosoiki:10000317,1003783
10787,yosoiki:10000317,1019465
10788,yosoiki:10000317,1003434
10789,yosoiki:10000317,1003438
10790,yosoiki:10000317,1037807
10791,yosoiki:10000317,1007662
10792,yosoiki:10000317,1013425
10793,yosoiki:10000317,1000882
10794,yosoiki:10000317,1000884
10795,yosoiki:10000317,1005530
10796,yosoiki:10000317,1001534
10797,yosoiki:10000317,1000319
10798,jumblestore:26117955,1003435
10799,herbette:10133382,1005533
10800,espoirtokyo:10002940,1038530
10801,espoirtokyo:10002940,1013796
10802,espoirtokyo:10002940,1013797
10803,espoirtokyo:10002940,1003782
10804,espoirtokyo:10002940,1013746
10805,espoirtokyo:10002940,1029949
10806,fast-fashion:10012264,1038528
10807,fast-fashion:10012264,1013796
10808,fast-fashion:10012264,1013798
10809,fast-fashion:10012264,1003782
10810,fast-fashion:10012264,1000873
10811,fast-fashion:10012264,1039853
10812,fast-fashion:10012264,1000878
10813,fast-fashion:10012264,1000877
10814,fast-fashion:10012264,1003441
10815,fast-fashion:10012264,1002995
10816,fast-fashion:10012264,1000886
10817,fast-fashion:10012264,1029949
10818,locondo:12183306,1003673
10819,locondo:12183306,1003434
10820,locondo:12183306,1002995
10821,locondo:12183306,1000885
10822,auc-bulky:10000530,1002979
10823,auc-bulky:10000530,1003441
10824,auc-bulky:10000530,1003030
10825,auc-bulky:10000530,1000886
10826,auc-bulky:10000530,1000319
10827,b-across:10001501,1001534
10828,frontop:11003895,1003782
10829,frontop:11003895,1004015
10830,frontop:11003895,1013746
10831,frontop:11003895,1003674
10832,frontop:11003895,1029949
10833,bellis:10014198,1003674
10834,bellis:10014198,1000874
10835,bellis:10014198,1001595
10836,bellis:10014198,1000319
10837,tokyo-soreiyu:10038639,1013796
10838,tokyo-soreiyu:10038639,1011173
10839,tokyo-soreiyu:10038639,1013798
10840,tokyo-soreiyu:10038639,1031910
10841,tokyo-soreiyu:10038639,1003783
10842,tokyo-soreiyu:10038639,1000878
10843,tokyo-soreiyu:10038639,1002995
10844,tokyo-soreiyu:10038639,1000886
10845,tokyo-soreiyu:10038639,1003674
10846,tokyo-soreiyu:10038639,1029949
10847,vectorpremium:17432851,1000873
10848,vectorpremium:17432851,1003785
10849,vectorpremium:17432851,1002542
10850,vectorpremium:17432851,1004015
10851,vectorpremium:17432851,1000319
10852,sunscat:10005477,1026112
10853,sunscat:10005477,1038530
10854,sunscat:10005477,1003782
10855,sunscat:10005477,1003785
10856,sunscat:10005477,1000873
10857,sunscat:10005477,1003787
10858,sunscat:10005477,1003439
10859,sunscat:10005477,1003673
10860,sunscat:10005477,1009082
10861,sunscat:10005477,1029949
10862,shopnakakuni:10008788,1003782
10863,shopnakakuni:10008788,1013412
10864,shopnakakuni:10008788,1013798
10865,shopnakakuni:10008788,1000873
10866,shopnakakuni:10008788,1000876
10867,shopnakakuni:10008788,1000878
10868,shopnakakuni:10008788,1000881
10869,shopnakakuni:10008788,1003441
10870,shopnakakuni:10008788,1000883
10871,shopnakakuni:10008788,1000886
10872,shopnakakuni:10008788,1009082
10873,shopnakakuni:10008788,1029949
10874,shopnakakuni:10008788,1038528
10875,shopnakakuni:10008788,1008834
10876,shopnakakuni:10008788,1016403
10877,shopnakakuni:10008788,1016407
10878,shopnakakuni:10008788,1016409
10879,shopnakakuni:10008788,1016410
10880,shopnakakuni:10008788,1016411
10881,shopnakakuni:10008788,1008862
10882,shopnakakuni:10008788,1016414
10883,shopnakakuni:10008788,1016416
10884,shopnakakuni:10008788,1016421
10885,shopnakakuni:10008788,1039853
10886,shopnakakuni:10008788,1002995
10887,vectorpremium:17587135,1000903
10888,vectorpremium:17587135,1000904
10889,vectorpremium:17587135,1000877
10890,vectorpremium:17587135,1002001
10891,vectorpremium:17587135,1000319
10892,page-to-sell-a-used:10184237,1001816
10893,page-to-sell-a-used:10184237,1003434
10894,page-to-sell-a-used:10184237,1000875
10895,your-sales-shop:10181005,1000320
10896,your-sales-shop:10181005,1004015
10897,your-sales-shop:10181005,1000904
10898,gsjj:10055976,1000320
10899,gsjj:10055976,1001536
10900,gsjj:10055976,1001537
10901,gsjj:10055976,1001538
10902,gsjj:10055976,1000883
10903,gsjj:10055976,1000886
10904,gsjj:10055976,1001534
10905,gsjj:10055976,1001535
10906,brankasta-online:10052427,1000903
10907,brankasta-online:10052427,1000905
10908,brankasta-online:10052427,1010346
10909,brankasta-online:10052427,1003435
10910,brankasta-online:10052427,1004016
10911,brankasta-online:10052427,1003674
10912,page-to-sell-a-used:10555728,1003434
10913,vectorpremium:16948047,1000904
10914,vectorpremium:16948047,1003674
10915,vectorpremium:16948047,1000884
10916,vectorpremium:16948047,1000903
10917,auc-vector:18901021,1019010
10918,auc-vector:18901021,1000902
10919,auc-vector:18901021,1000903
10920,auc-vector:18901021,1003782
10921,auc-vector:18901021,1002732
10922,auc-vector:18901021,1000876
10923,auc-vector:18901021,1003674
10924,auc-vector:18901021,1000319
10925,bekijo:10079841,1000320
10926,bekijo:10079841,1001536
10927,bekijo:10079841,1001537
10928,bekijo:10079841,1001538
10929,bekijo:10079841,1013797
10930,bekijo:10079841,1013746
10931,bekijo:10079841,1000886
10932,bekijo:10079841,1001534
10933,bekijo:10079841,1001535
10934,remove-store:10024897,1000886
10935,remove-store:10024897,1002542
10936,vectorpremium:17563648,1000903
10937,vectorpremium:17563648,1000904
10938,vectorpremium:17563648,1000886
10939,vectorpremium:17563648,1003674
10940,vectorpremium:17563648,1001534
10941,ryuryu-shop:10147005,1013796
10942,ryuryu-shop:10147005,1003785
10943,ryuryu-shop:10147005,1003441
10944,ryuryu-shop:10147005,1022129
10945,ryuryu-shop:10147005,1000884
10946,ryuryu-shop:10147005,1000885
10947,vectorpremium:17276783,1002756
10948,vectorpremium:17276783,1000902
10949,vectorpremium:17276783,1000903
10950,vectorpremium:17276783,1000884
10951,vectorpremium:17276783,1003674
10952,vectorpremium:17276783,1000319
10953,bekijo:10079131,1000320
10954,bekijo:10079131,1001536
10955,bekijo:10079131,1001537
10956,bekijo:10079131,1001538
10957,bekijo:10079131,1013797
10958,bekijo:10079131,1013746
10959,bekijo:10079131,1000885
10960,bekijo:10079131,1003673
10961,bekijo:10079131,1001534
10962,bekijo:10079131,1001535
10963,stylife:13965898,1038528
10964,stylife:13965898,1022150
10965,stylife:13965898,1000905
10966,stylife:13965898,1004015
10967,stylife:13965898,1000881
10968,stylife:13965898,1000885
10969,aileron:10000718,1003782
10970,aileron:10000718,1003674
10971,aileron:10000718,1040160
10972,aileron:10000718,1013412
10973,aileron:10000718,1003438
10974,aileron:10000718,1000883
10975,aileron:10000718,1029949
10976,aileron:10000718,1038528
10977,aileron:10000718,1038529
10978,aileron:10000718,1037124
10979,aileron:10000718,1000903
10980,aileron:10000718,1016404
10981,aileron:10000718,1016406
10982,aileron:10000718,1016409
10983,aileron:10000718,1005530
10984,aileron:10000718,1016411
10985,aileron:10000718,1016410
10986,aileron:10000718,1008859
10987,aileron:10000718,1016414
10988,aileron:10000718,1016415
10989,aileron:10000718,1016417
10990,aileron:10000718,1016420
10991,aileron:10000718,1002981
10992,aileron:10000718,1016422
10993,aileron:10000718,1016423
10994,aileron:10000718,1016421
10995,aileron:10000718,1016424
10996,aileron:10000718,1037806
10997,aileron:10000718,1002995
10998,page-to-sell-a-used:10288077,1004016
10999,page-to-sell-a-used:10288077,1000903
11000,brankasta-select:10107908,1000902
11001,brankasta-select:10107908,1000905
11002,brankasta-select:10107908,1003434
11003,brankasta-select:10107908,1000876
11004,brankasta-select:10107908,1003674
11005,brankasta-select:10107908,1001855
11006,braclo:10010997,1000873
11007,braclo:10010997,1003435
11008,braclo:10010997,1000886
11009,braclo:10010997,1003674
11010,braclo:10010997,1000733
11011,bekijo:10080582,1000320
11012,bekijo:10080582,1001536
11013,bekijo:10080582,1001537
11014,bekijo:10080582,1001538
11015,bekijo:10080582,1000904
11016,bekijo:10080582,1013746
11017,bekijo:10080582,1000883
11018,bekijo:10080582,1000886
11019,bekijo:10080582,1001534
11020,bekijo:10080582,1001535
11021,gsjj:10058687,1000320
11022,gsjj:10058687,1001536
11023,gsjj:10058687,1001537
11024,gsjj:10058687,1001538
11025,gsjj:10058687,1013797
11026,gsjj:10058687,1000881
11027,gsjj:10058687,1013746
11028,gsjj:10058687,1000886
11029,gsjj:10058687,1001534
11030,gsjj:10058687,1001535
11031,page-to-sell-a-used:10580757,1000873
11032,page-to-sell-a-used:10580757,1003674
11033,vectorpremium:17494835,1000904
11034,vectorpremium:17494835,1003434
11035,vectorpremium:17494835,1000319
11036,page-to-sell-a-used:10459576,1000884
11037,page-to-sell-a-used:10459576,1002663
11038,bazzstore:11605744,1001625
11039,bazzstore:11605744,1003782
11040,stylife:13623129,1004016
11041,stylife:13623129,1003441
11042,stylife:13623129,1040691
11043,stylife:13623129,1000883
11044,page-to-sell-a-used:10241007,1021928
11045,page-to-sell-a-used:10241007,1000873
11046,page-to-sell-a-used:10241007,1003786
11047,page-to-sell-a-used:10241007,1000881
11048,page-to-sell-a-used:10241007,1003674
11049,auc-vector:19373160,1000903
11050,auc-vector:19373160,1000904
11051,auc-vector:19373160,1003435
11052,auc-vector:19373160,1000876
11053,auc-vector:19373160,1003674
11054,auc-vector:19373160,1000319
11055,k-planet24:10051249,1038528
11056,k-planet24:10051249,1000904
11057,k-planet24:10051249,1000886
11058,k-planet24:10051249,1003439
11059,page-to-sell-a-used:10152662,1000881
11060,page-to-sell-a-used:10152662,1001661
11061,page-to-sell-a-used:10292099,1000903
11062,page-to-sell-a-used:10292099,1008853
11063,page-to-sell-a-used:10292099,1000886
11064,page-to-sell-a-used:10292099,1003674
11065,page-to-sell-a-used:10292099,1012927
11066,sangashoes:37541024,1000873
11067,courage-store:14537971,1000873
11068,courage-store:14537971,1003674
11069,courage-store:14537971,1000317
11070,courage-store:14537971,1000318
11071,beprice:10201161,1000884
11072,beprice:10201161,1009334
11073,beprice:10201161,1000902
11074,beprice:10201161,1003782
11075,courage-store:15044006,1003674
11076,courage-store:15044006,1000885
11077,courage-store:15044006,1000810
11078,asty-shop:32796786,1003674
11079,asty-shop:32796786,1003435
11080,asty-shop:32796786,1000886
11081,furugi-lab:10078888,1000320
11082,furugi-lab:10078888,1005801
11083,furugi-lab:10078888,1003435
11084,furugi-lab:10078888,1000877
11085,furugi-lab:10078888,1003438
11086,furugi-lab:10078888,1007665
11087,furugi-lab:10078888,1026110
11088,grams-shop:11026491,1003674
11089,grams-shop:11026491,1000883
11090,grams-shop:11026491,1000903
11091,sangashoes:37772367,1000885
11092,auc-brandeal:10032816,1000903
11093,auc-brandeal:10032816,1003434
11094,auc-brandeal:10032816,1003789
11095,auc-brandeal:10032816,1021742
11096,auc-brandeal:10032816,1000883
11097,auc-brandeal:10032816,1003674
11098,refill0701:10001137,1000903
11099,refill0701:10001137,1000873
11100,refill0701:10001137,1000876
11101,refill0701:10001137,1007663
11102,refill0701:10001137,1008853
11103,refill0701:10001137,1003031
11104,refill0701:10001137,1003032
11105,kanful:11875806,1008850
11106,kanful:11875806,1003674
11107,kanful:11875806,1024462
11108,kanful:11875806,1000903
11109,sweetrag:13960406,1003434
11110,sweetrag:13960406,1000885
11111,sweetrag:13960406,1001879
11112,re-vida:20494125,1003674
11113,re-vida:20494125,1002542
11114,re-vida:20494125,1039247
11115,courage-store:15024447,1003674
11116,courage-store:15024447,1002542
11117,courage-store:15024447,1039247
11118,courage-store:15451118,1003674
11119,ragtag:16225832,1000881
11120,ragtag:16225832,1003434
11121,ragtag:16225832,1003782
11122,locondo:12270758,1024960
11123,locondo:12270758,1008850
11124,locondo:12270758,1003674
11125,locondo:12270758,1004015
11126,auc-jetrag:14292376,1000881
11127,courage-store:15280700,1003674
11128,courage-store:15280700,1024124
11129,courage-store:15506155,1003674
11130,courage-store:15506155,1000886
11131,courage-store:15506155,1000759
11132,beprice:10199693,1003782
11133,beprice:10199693,1000903
11134,beprice:10199693,1003435
11135,beprice:10199693,1009334
11136,beprice:10199693,1000886
11137,beprice:10199693,1003674
11138,otonaluxe:10018356,1000320
11139,otonaluxe:10018356,1003782
11140,otonaluxe:10018356,1003674
11141,otonaluxe:10018356,1013796
11142,otonaluxe:10018356,1013798
11143,otonaluxe:10018356,1003438
11144,otonaluxe:10018356,1003441
11145,otonaluxe:10018356,1026997
11146,otonaluxe:10018356,1029949
11147,otonaluxe:10018356,1001534
11148,otonaluxe:10018356,1038529
11149,otonaluxe:10018356,1037123
11150,otonaluxe:10018356,1000903
11151,otonaluxe:10018356,1008854
11152,otonaluxe:10018356,1000411
11153,otonaluxe:10018356,1000412
11154,otonaluxe:10018356,1000413
11155,otonaluxe:10018356,1004015
11156,otonaluxe:10018356,1037807
11157,otonaluxe:10018356,1000318
11158,otonaluxe:10018356,1000319
11159,sangashoes:37157631,1000886
11160,locondo:12307604,1000903
11161,locondo:12307604,1000875
11162,locondo:12307604,1000878
11163,locondo:12307604,1013425
11164,locondo:12307604,1000881
11165,locondo:12307604,1000319
11166,yanagiya-shopping:10009081,1003782
11167,yanagiya-shopping:10009081,1000903
11168,yanagiya-shopping:10009081,1000873
11169,yanagiya-shopping:10009081,1000874
11170,yanagiya-shopping:10009081,1000878
11171,yanagiya-shopping:10009081,1003441
11172,yanagiya-shopping:10009081,1002995
11173,yanagiya-shopping:10009081,1008854
11174,yanagiya-shopping:10009081,1000886
11175,yanagiya-shopping:10009081,1003674
11176,yanagiya-shopping:10009081,1029949
11177,vectorpremium:17085481,1000320
11178,vectorpremium:17085481,1003783
11179,vectorpremium:17085481,1000903
11180,vectorpremium:17085481,1000873
11181,vectorpremium:17085481,1003438
11182,vectorpremium:17085481,1008850
11183,page-to-sell-a-used:10435238,1000903
11184,page-to-sell-a-used:10435238,1000884
11185,page-to-sell-a-used:10435238,1008854
11186,page-to-sell-a-used:10435238,1009305
11187,page-to-sell-a-used:10435238,1003674
11188,page-to-sell-a-used:10435238,1001661
11189,vectorpremium:17080717,1000903
11190,vectorpremium:17080717,1003434
11191,vectorpremium:17080717,1000884
11192,vectorpremium:17080717,1008853
11193,vectorpremium:17080717,1003674
11194,vectorpremium:17080717,1023547
11195,vectorpremium:17080717,1000319
11196,celeb78:10132071,1000320
11197,celeb78:10132071,1000881
11198,celeb78:10132071,1003432
11199,celeb78:10132071,1002391
11200,hiyokosyoukai:10001415,1000873
11201,hiyokosyoukai:10001415,1000875
